location,name,description,start,duration,eventId
poster2121,Lifespan Big Data Normative Modeling of Internalizing Disorders,"Saige Rutherford, Abstract 2121",1624456800,60,poster2121AmericasEurope
poster2121,Lifespan Big Data Normative Modeling of Internalizing Disorders,"Saige Rutherford, Abstract 2121",1624658400,60,poster2121AmericasAsia
poster2121,Lifespan Big Data Normative Modeling of Internalizing Disorders,"Saige Rutherford, Abstract 2121",1624341600,120,poster2121EuropeAsia
poster1938,Mapping columnar axis of motion in human area MT using SI-SS-VASO at 7T,"Alessandra Pizzuti, Abstract 1938",1624629600,60,poster1938AmericasEurope
poster1938,Mapping columnar axis of motion in human area MT using SI-SS-VASO at 7T,"Alessandra Pizzuti, Abstract 1938",1624399200,60,poster1938AmericasAsia
poster1938,Mapping columnar axis of motion in human area MT using SI-SS-VASO at 7T,"Alessandra Pizzuti, Abstract 1938",1624514400,120,poster1938EuropeAsia
poster2503,Neural-Behavioral Correlates of Patient-Clinician Relationships: a Longitudinal fMRI Hyperscan Study,"Arvina Grahl, Abstract 2503",1624456800,60,poster2503AmericasEurope
poster2503,Neural-Behavioral Correlates of Patient-Clinician Relationships: a Longitudinal fMRI Hyperscan Study,"Arvina Grahl, Abstract 2503",1624572000,60,poster2503AmericasAsia
poster2503,Neural-Behavioral Correlates of Patient-Clinician Relationships: a Longitudinal fMRI Hyperscan Study,"Arvina Grahl, Abstract 2503",1624341600,120,poster2503EuropeAsia
poster1615,Nigrosome 1 in the substantia nigra: toward unifying its definition in histology and MRI,"Malte Brammerloh, Abstract 1615",1624456800,60,poster1615AmericasEurope
poster1615,Nigrosome 1 in the substantia nigra: toward unifying its definition in histology and MRI,"Malte Brammerloh, Abstract 1615",1624572000,60,poster1615AmericasAsia
poster1615,Nigrosome 1 in the substantia nigra: toward unifying its definition in histology and MRI,"Malte Brammerloh, Abstract 1615",1624341600,120,poster1615EuropeAsia
poster2373,"NIH Funded NITRCâ€™s Triad of Services: Software, Data, Compute","David Kennedy, Abstract 2373",1624284000,60,poster2373AmericasEurope
poster2373,"NIH Funded NITRCâ€™s Triad of Services: Software, Data, Compute","David Kennedy, Abstract 2373",1624399200,60,poster2373AmericasAsia
poster2373,"NIH Funded NITRCâ€™s Triad of Services: Software, Data, Compute","David Kennedy, Abstract 2373",1624514400,120,poster2373EuropeAsia
poster1954,Sparse co-occurrences of fMRI and intracranial EEG functional connectivity states in resting state,"Parham Mostame, Abstract 1954",1624629600,60,poster1954AmericasEurope
poster1954,Sparse co-occurrences of fMRI and intracranial EEG functional connectivity states in resting state,"Parham Mostame, Abstract 1954",1624312800,60,poster1954AmericasAsia
poster1954,Sparse co-occurrences of fMRI and intracranial EEG functional connectivity states in resting state,"Parham Mostame, Abstract 1954",1624514400,120,poster1954EuropeAsia
poster1717,The development of brain circuitry supporting conscious awareness in infancy,"Huiqing Hu, Abstract 1717",1624543200,60,poster1717AmericasEurope
poster1717,The development of brain circuitry supporting conscious awareness in infancy,"Huiqing Hu, Abstract 1717",1624485600,60,poster1717AmericasAsia
poster1717,The development of brain circuitry supporting conscious awareness in infancy,"Huiqing Hu, Abstract 1717",1624341600,120,poster1717EuropeAsia
poster2126,A browser-based tool for interactive brain data visualization,"Seung Hye Park, Abstract 2126",1624284000,60,poster2126AmericasEurope
poster2126,A browser-based tool for interactive brain data visualization,"Seung Hye Park, Abstract 2126",1624399200,60,poster2126AmericasAsia
poster2126,A browser-based tool for interactive brain data visualization,"Seung Hye Park, Abstract 2126",1624514400,120,poster2126EuropeAsia
poster2262,A Cascaded 3D U-Net Model for Fast Automatic Segmentation of the Hippocampus,"Swapna Premasiri, Abstract 2262",1624543200,60,poster2262AmericasEurope
poster2262,A Cascaded 3D U-Net Model for Fast Automatic Segmentation of the Hippocampus,"Swapna Premasiri, Abstract 2262",1624658400,60,poster2262AmericasAsia
poster2262,A Cascaded 3D U-Net Model for Fast Automatic Segmentation of the Hippocampus,"Swapna Premasiri, Abstract 2262",1624341600,120,poster2262EuropeAsia
poster2510,A Comparison of Human and AI Emotion Inference in Naturalistic Social Environments,"Marianne Reddan, Abstract 2510",1624456800,60,poster2510AmericasEurope
poster2510,A Comparison of Human and AI Emotion Inference in Naturalistic Social Environments,"Marianne Reddan, Abstract 2510",1624572000,60,poster2510AmericasAsia
poster2510,A Comparison of Human and AI Emotion Inference in Naturalistic Social Environments,"Marianne Reddan, Abstract 2510",1624341600,120,poster2510EuropeAsia
poster1214,A Comparison of Multimodal vs Unimodal Registration Accuracy Using Task fMRI,"Frederik Lange, Abstract 1214",1624543200,60,poster1214AmericasEurope
poster1214,A Comparison of Multimodal vs Unimodal Registration Accuracy Using Task fMRI,"Frederik Lange, Abstract 1214",1624658400,60,poster1214AmericasAsia
poster1214,A Comparison of Multimodal vs Unimodal Registration Accuracy Using Task fMRI,"Frederik Lange, Abstract 1214",1624341600,120,poster1214EuropeAsia
poster2352,A computational model for brain lactate exchanges in neuro-glio-vascular coupling,"Milad Soltanzadeh, Abstract 2352",1624629600,60,poster2352AmericasEurope
poster2352,A computational model for brain lactate exchanges in neuro-glio-vascular coupling,"Milad Soltanzadeh, Abstract 2352",1624572000,60,poster2352AmericasAsia
poster2352,A computational model for brain lactate exchanges in neuro-glio-vascular coupling,"Milad Soltanzadeh, Abstract 2352",1624341600,120,poster2352EuropeAsia
poster2044,A data-driven approach to fine-grained segmentation of human brain white matter bundles,"David Bloom, Abstract 2044",1624456800,60,poster2044AmericasEurope
poster2044,A data-driven approach to fine-grained segmentation of human brain white matter bundles,"David Bloom, Abstract 2044",1624572000,60,poster2044AmericasAsia
poster2044,A data-driven approach to fine-grained segmentation of human brain white matter bundles,"David Bloom, Abstract 2044",1624341600,120,poster2044EuropeAsia
poster1609,A deep learning approach for predicting the cognitive status in small vessel disease and MCI,"Selamawet Workalemahu Atnafu, Abstract 1609",1624284000,60,poster1609AmericasEurope
poster1609,A deep learning approach for predicting the cognitive status in small vessel disease and MCI,"Selamawet Workalemahu Atnafu, Abstract 1609",1624399200,60,poster1609AmericasAsia
poster1609,A deep learning approach for predicting the cognitive status in small vessel disease and MCI,"Selamawet Workalemahu Atnafu, Abstract 1609",1624514400,120,poster1609EuropeAsia
poster2029,A Dynamic Functional Connectivity Marker for Rumination.,"Jungwoo Kim, Abstract 2029",1624456800,60,poster2029AmericasEurope
poster2029,A Dynamic Functional Connectivity Marker for Rumination.,"Jungwoo Kim, Abstract 2029",1624572000,60,poster2029AmericasAsia
poster2029,A Dynamic Functional Connectivity Marker for Rumination.,"Jungwoo Kim, Abstract 2029",1624341600,120,poster2029EuropeAsia
poster2208,A multi modal approach for diagnosis of cognitive impairment,"Christopher Fleetwood, Abstract 2208",1624284000,60,poster2208AmericasEurope
poster2208,A multi modal approach for diagnosis of cognitive impairment,"Christopher Fleetwood, Abstract 2208",1624399200,60,poster2208AmericasAsia
poster2208,A multi modal approach for diagnosis of cognitive impairment,"Christopher Fleetwood, Abstract 2208",1624514400,120,poster2208EuropeAsia
poster1886,A pragmatic approach to reuseable research outputs,"Adina Wagner, Abstract 1886",1624456800,60,poster1886AmericasEurope
poster1886,A pragmatic approach to reuseable research outputs,"Adina Wagner, Abstract 1886",1624572000,60,poster1886AmericasAsia
poster1886,A pragmatic approach to reuseable research outputs,"Adina Wagner, Abstract 1886",1624341600,120,poster1886EuropeAsia
poster2414,A Predictive Model of Socio-Affective Traits from Neural Synchrony During Movie Viewing,"Josefa Equita, Abstract 2414",1624456800,60,poster2414AmericasEurope
poster2414,A Predictive Model of Socio-Affective Traits from Neural Synchrony During Movie Viewing,"Josefa Equita, Abstract 2414",1624572000,60,poster2414AmericasAsia
poster2414,A Predictive Model of Socio-Affective Traits from Neural Synchrony During Movie Viewing,"Josefa Equita, Abstract 2414",1624341600,120,poster2414EuropeAsia
poster2525,"A single, clinically relevant dose of baclofen significantly impairs motor sequence learning","Ioana Grigoras, Abstract 2525",1624284000,60,poster2525AmericasEurope
poster2525,"A single, clinically relevant dose of baclofen significantly impairs motor sequence learning","Ioana Grigoras, Abstract 2525",1624399200,60,poster2525AmericasAsia
poster2525,"A single, clinically relevant dose of baclofen significantly impairs motor sequence learning","Ioana Grigoras, Abstract 2525",1624514400,120,poster2525EuropeAsia
poster2131,A sparse connectome spectrum as a canonical basis for brain activity,"Joan Rué Queralt, Abstract 2131",1624629600,60,poster2131AmericasEurope
poster2131,A sparse connectome spectrum as a canonical basis for brain activity,"Joan Rué Queralt, Abstract 2131",1624312800,60,poster2131AmericasAsia
poster2131,A sparse connectome spectrum as a canonical basis for brain activity,"Joan Rué Queralt, Abstract 2131",1624514400,120,poster2131EuropeAsia
poster1600,A virtual histology and genetics approach investigating excitatory/inhibitory imbalance in autism,"Viola Hollestein, Abstract 1600",1624370400,60,poster1600AmericasEurope
poster1600,A virtual histology and genetics approach investigating excitatory/inhibitory imbalance in autism,"Viola Hollestein, Abstract 1600",1624312800,60,poster1600AmericasAsia
poster1600,A virtual histology and genetics approach investigating excitatory/inhibitory imbalance in autism,"Viola Hollestein, Abstract 1600",1624514400,120,poster1600EuropeAsia
poster1565,Aberrant Functional Connectivity Underlying Semantic Cognition and Episodic Memory in Parkinsonâ€™s,"Qian Shen, Abstract 1565",1624284000,60,poster1565AmericasEurope
poster1565,Aberrant Functional Connectivity Underlying Semantic Cognition and Episodic Memory in Parkinsonâ€™s,"Qian Shen, Abstract 1565",1624399200,60,poster1565AmericasAsia
poster1565,Aberrant Functional Connectivity Underlying Semantic Cognition and Episodic Memory in Parkinsonâ€™s,"Qian Shen, Abstract 1565",1624514400,120,poster1565EuropeAsia
poster2481,Abnormal cortical development in a cardiac-specific mouse model of hypoplastic left heart syndrome,"Anum Rahman, Abstract 2481",1624370400,60,poster2481AmericasEurope
poster2481,Abnormal cortical development in a cardiac-specific mouse model of hypoplastic left heart syndrome,"Anum Rahman, Abstract 2481",1624312800,60,poster2481AmericasAsia
poster2481,Abnormal cortical development in a cardiac-specific mouse model of hypoplastic left heart syndrome,"Anum Rahman, Abstract 2481",1624514400,120,poster2481EuropeAsia
poster1151,Abnormal dynamic community structure in unmedicated major depressive disorder,"Xiaoying Zhang, Abstract 1151",1624456800,60,poster1151AmericasEurope
poster1151,Abnormal dynamic community structure in unmedicated major depressive disorder,"Xiaoying Zhang, Abstract 1151",1624658400,60,poster1151AmericasAsia
poster1151,Abnormal dynamic community structure in unmedicated major depressive disorder,"Xiaoying Zhang, Abstract 1151",1624341600,120,poster1151EuropeAsia
poster1967,Abnormality Segmentation in Brain MRI: U-Net Is Not Shift-Invariant,"Mostafa Sharifzadeh, Abstract 1967",1624543200,60,poster1967AmericasEurope
poster1967,Abnormality Segmentation in Brain MRI: U-Net Is Not Shift-Invariant,"Mostafa Sharifzadeh, Abstract 1967",1624658400,60,poster1967AmericasAsia
poster1967,Abnormality Segmentation in Brain MRI: U-Net Is Not Shift-Invariant,"Mostafa Sharifzadeh, Abstract 1967",1624341600,120,poster1967EuropeAsia
poster1803,Acute effects of exercise on prefrontal cortex activation during executive function tasks,"James Crum, Abstract 1803",1624370400,60,poster1803AmericasEurope
poster1803,Acute effects of exercise on prefrontal cortex activation during executive function tasks,"James Crum, Abstract 1803",1624658400,60,poster1803AmericasAsia
poster1803,Acute effects of exercise on prefrontal cortex activation during executive function tasks,"James Crum, Abstract 1803",1624514400,120,poster1803EuropeAsia
poster2180,ADHD symptoms and brain structure: A case of confounding bias,"Lorenza Dall'Aglio, Abstract 2180",1624370400,60,poster2180AmericasEurope
poster2180,ADHD symptoms and brain structure: A case of confounding bias,"Lorenza Dall'Aglio, Abstract 2180",1624312800,60,poster2180AmericasAsia
poster2180,ADHD symptoms and brain structure: A case of confounding bias,"Lorenza Dall'Aglio, Abstract 2180",1624514400,120,poster2180EuropeAsia
poster1937,AFIDs: a standardized framework for evaluating anatomical correspondence between primate brains,"Borna Mahmoudian, Abstract 1937",1624456800,60,poster1937AmericasEurope
poster1937,AFIDs: a standardized framework for evaluating anatomical correspondence between primate brains,"Borna Mahmoudian, Abstract 1937",1624572000,60,poster1937AmericasAsia
poster1937,AFIDs: a standardized framework for evaluating anatomical correspondence between primate brains,"Borna Mahmoudian, Abstract 1937",1624341600,120,poster1937EuropeAsia
poster1923,Age-dependent contribution of domain-general networks to semantic cognition,"Sandra Martin, Abstract 1923",1624543200,60,poster1923AmericasEurope
